zipcode,city,lat,lon,state
91521,Disney Productions,33.7865940000,-118.2986620000,CA
93638,Madera,37.0233830000,-119.9773760000,CA
93623,Fish Camp,37.5116500000,-119.6528720000,CA
93639,Madera,37.1606220000,-119.9450350000,CA
93648,Parlier,36.6613580000,-119.8160800000,CA
91522,Burbank Studios,33.7865940000,-118.2986620000,CA
93624,Five Points,36.3385900000,-120.1117960000,CA
91523,Nbc Tv Network,33.7865940000,-118.2986620000,CA
93652,Raisin City,36.5918970000,-119.9027280000,CA
93592,Trona,34.8399640000,-115.9670510000,CA
91526,Walt Disney Co,33.7865940000,-118.2986620000,CA
91601,Toluca Ter,33.7865940000,-118.2986620000,CA
91602,W Toluca Lake,33.7865940000,-118.2986620000,CA
91603,North Hollywood,33.7865940000,-118.2986620000,CA
94706,Kensington,37.8895250000,-122.2982800000,CA
94707,Kensington,37.8926750000,-122.2760800000,CA
93666,Sultana,36.5209980000,-119.3520040000,CA
91606,Valley Glen,33.7865940000,-118.2986620000,CA
93701,Fresno,36.7820120000,-119.8220190000,CA
93702,Fresno,36.7701340000,-119.8086510000,CA
93703,Fresno,36.7684490000,-119.7610760000,CA
93704,Fresno,36.9270900000,-119.6705520000,CA
93705,Fresno,36.7955030000,-119.8472340000,CA
93707,Fresno,36.7463750000,-119.6396580000,CA
93708,Fresno,36.7463750000,-119.6396580000,CA
93709,Fresno,36.7463750000,-119.6396580000,CA
93710,Fresno,36.8967490000,-119.7502940000,CA
93711,Fresno,36.8303360000,-119.8282400000,CA
93712,Fresno,36.7463750000,-119.6396580000,CA
93714,Fresno,36.7463750000,-119.6396580000,CA
93715,Fresno,36.7463750000,-119.6396580000,CA
93716,Fresno,36.7463750000,-119.6396580000,CA
93717,Fresno,36.7463750000,-119.6396580000,CA
93718,Fresno,36.7463750000,-119.6396580000,CA
93720,Fresno,36.8507290000,-119.8022270000,CA
93721,Fresno,36.7290490000,-119.7715260000,CA
93722,Fresno,36.7932910000,-119.9311320000,CA
93726,Fresno,36.7263490000,-119.7598750000,CA
93727,Fresno,36.7631490000,-119.6732720000,CA
93728,Fresno,36.7563480000,-119.8174290000,CA
93729,Fresno,36.7463750000,-119.6396580000,CA
93730,Fresno,36.7900000000,-119.8800000000,CA
93670,Yettem,36.4718330000,-119.2593520000,CA
93673,Traver,36.4441950000,-119.4717450000,CA
93744,Fresno,36.7463750000,-119.6396580000,CA
93723,Fresno,36.7900000000,-119.8800000000,CA
93747,Fresno,36.7463750000,-119.6396580000,CA
93755,Fresno,36.7463750000,-119.6396580000,CA
93762,Fresno,36.7463750000,-119.6396580000,CA
91607,She RMA N Vlg,33.7865940000,-118.2986620000,CA
93771,Fresno,36.7463750000,-119.6396580000,CA
93772,Fresno,36.7463750000,-119.6396580000,CA
93773,Fresno,36.7463750000,-119.6396580000,CA
93774,Fresno,36.7463750000,-119.6396580000,CA
93775,Fresno,36.7463750000,-119.6396580000,CA
93776,Fresno,36.7463750000,-119.6396580000,CA
93777,Fresno,36.7463750000,-119.6396580000,CA
93778,Fresno,36.7463750000,-119.6396580000,CA
93779,Fresno,36.7463750000,-119.6396580000,CA
93780,Fresno,36.7463750000,-119.6396580000,CA
93784,Fresno,36.7463750000,-119.6396580000,CA
93790,Fresno,36.7463750000,-119.6396580000,CA
93791,Fresno,36.7463750000,-119.6396580000,CA
93792,Fresno,36.7463750000,-119.6396580000,CA
93793,Fresno,36.7463750000,-119.6396580000,CA
91608,Universal City,33.7865940000,-118.2986620000,CA
91609,North Hollywood,33.7865940000,-118.2986620000,CA
93794,Fresno,36.7463750000,-119.6396580000,CA
91610,Toluca Lake,33.7865940000,-118.2986620000,CA
93906,Salinas,36.6209890000,-121.4879160000,CA
93960,Soledad,36.4494850000,-121.3681270000,CA
93915,Salinas,36.3543300000,-121.1329280000,CA
93925,Chualar,36.5839880000,-121.4516000000,CA
91611,Us Purchasing Exchange,33.7865940000,-118.2986620000,CA
93901,Salinas,36.4417680000,-121.4166030000,CA
93902,Salinas,36.3543300000,-121.1329280000,CA
93942,Monterey,36.3543300000,-121.1329280000,CA
93943,Monterey,36.3543300000,-121.1329280000,CA
93912,Salinas,36.3543300000,-121.1329280000,CA
93953,Pebble Beach,36.5831000000,-121.9363650000,CA
93922,Carmel,36.5432610000,-121.9263150000,CA
94037,Montara,37.5427890000,-122.5051520000,CA
94002,Belmont,37.5166440000,-122.2933900000,CA
94003,Belmont,37.3811440000,-122.3348250000,CA
94005,Brisbane,37.6891820000,-122.4043320000,CA
94011,Burlingame,37.3811440000,-122.3348250000,CA
94012,Burlingame,37.3811440000,-122.3348250000,CA
94013,Daly City,37.7000000000,-122.4500000000,CA
94038,Moss Beach,37.5201900000,-122.4996180000,CA
91612,Us Purchasing Exchange,33.7865940000,-118.2986620000,CA
94016,Daly City,37.3811440000,-122.3348250000,CA
94017,Daly City,37.3811440000,-122.3348250000,CA
94023,Los Altos,37.1893960000,-121.7053270000,CA
91614,Studio City,33.7865940000,-118.2986620000,CA
94026,Menlo Park,37.3811440000,-122.3348250000,CA
94029,Menlo Park,37.3811440000,-122.3348250000,CA
94030,Millbrae,37.5983850000,-122.4000830000,CA
94031,Millbrae,37.3811440000,-122.3348250000,CA
91615,North Hollywood,33.7865940000,-118.2986620000,CA
94039,Mountain View,37.1893960000,-121.7053270000,CA
94041,Mountain View,37.1893960000,-121.7053270000,CA
91616,North Hollywood,33.7865940000,-118.2986620000,CA
91617,Valley Vlg,33.7865940000,-118.2986620000,CA
91618,Universal Cty,33.7865940000,-118.2986620000,CA
91701,Rch Cucamonga,34.8399640000,-115.9670510000,CA
91702,Irwindale,33.7865940000,-118.2986620000,CA
94708,Kensington,37.8918250000,-122.2604290000,CA
94042,Mountain View,37.1893960000,-121.7053270000,CA
94043,Mountain View,37.1893960000,-121.7053270000,CA
94045,Pacifica,37.3811440000,-122.3348250000,CA
94059,Redwood City,37.3811440000,-122.3348250000,CA
91714,City Industry,33.7865940000,-118.2986620000,CA
94063,Redwood City,37.4903870000,-122.2128460000,CA
94064,Redwood City,37.3811440000,-122.3348250000,CA
94065,Redwood City,37.5325600000,-122.2478060000,CA
94066,San Bruno,37.6231590000,-122.4360340000,CA
94067,San Bruno,37.3811440000,-122.3348250000,CA
94070,San Carlos,37.4985860000,-122.2981500000,CA
94071,San Carlos,37.3811440000,-122.3348250000,CA
94085,Sunnyvale,37.3800000000,-122.0100000000,CA
94086,Sunnyvale,37.1893960000,-121.7053270000,CA
94087,Sunnyvale,37.1893960000,-121.7053270000,CA
94089,Sunnyvale,37.1893960000,-121.7053270000,CA
94090,Sunnyvale,37.1893960000,-121.7053270000,CA
94096,San Bruno,37.3811440000,-122.3348250000,CA
94098,San Bruno,37.3811440000,-122.3348250000,CA
94099,South San Francisco,37.3811440000,-122.3348250000,CA
94101,San Francisco,37.7848270000,-122.7278020000,CA
94102,San Francisco,37.7792780000,-122.4165820000,CA
94103,San Francisco,37.7756780000,-122.4121310000,CA
94104,San Francisco,37.7907280000,-122.4017320000,CA
94105,San Francisco,37.7895950000,-122.3956310000,CA
94106,San Francisco,37.7848270000,-122.7278020000,CA
94107,San Francisco,37.7690290000,-122.3936810000,CA
94108,San Francisco,37.7910280000,-122.4087820000,CA
94109,San Francisco,37.7952190000,-122.4207820000,CA
94110,San Francisco,37.7489320000,-122.4162810000,CA
94111,San Francisco,37.7735790000,-122.4053310000,CA
94112,San Francisco,37.7219810000,-122.4393820000,CA
94114,San Francisco,37.7582790000,-122.4393320000,CA
94115,San Francisco,37.7860280000,-122.4370320000,CA
94116,San Francisco,37.7438570000,-122.4832320000,CA
94117,San Francisco,37.7690790000,-122.4438820000,CA
94118,San Francisco,37.7787790000,-122.4599820000,CA
94119,San Francisco,37.7848270000,-122.7278020000,CA
94120,San Francisco,37.7848270000,-122.7278020000,CA
94121,San Francisco,37.7771290000,-122.4916820000,CA
94122,San Francisco,37.7611790000,-122.4757320000,CA
94123,San Francisco,37.7996700000,-122.4357320000,CA
94124,San Francisco,37.7312300000,-122.3828570000,CA
94125,San Francisco,37.7848270000,-122.7278020000,CA
94126,San Francisco,37.7848270000,-122.7278020000,CA
94127,San Francisco,37.7340300000,-122.4586320000,CA
91715,City Industry,33.7865940000,-118.2986620000,CA
94130,San Francisco,37.8197630000,-122.3684330000,CA
94131,San Francisco,37.7436300000,-122.4431820000,CA
94132,San Francisco,37.7226310000,-122.4824830000,CA
94133,San Francisco,37.8019280000,-122.4101820000,CA
94134,San Francisco,37.7216800000,-122.4108320000,CA
94135,San Francisco,37.7848270000,-122.7278020000,CA
94136,San Francisco,37.7848270000,-122.7278020000,CA
91716,City Industry,33.7865940000,-118.2986620000,CA
94710,Berkeley,37.8733660000,-122.3027300000,CA
94138,San Francisco,37.7848270000,-122.7278020000,CA
94140,San Francisco,37.7848270000,-122.7278020000,CA
94141,San Francisco,37.7848270000,-122.7278020000,CA
94142,San Francisco,37.7848270000,-122.7278020000,CA
94146,San Francisco,37.7848270000,-122.7278020000,CA
94147,San Francisco,37.7848270000,-122.7278020000,CA
94150,San Francisco,37.7848270000,-122.7278020000,CA
91730,Rch Cucamonga,34.8399640000,-115.9670510000,CA
94152,San Francisco,37.7848270000,-122.7278020000,CA
94153,San Francisco,37.7848270000,-122.7278020000,CA
94154,San Francisco,37.7848270000,-122.7278020000,CA
94155,San Francisco,37.7848270000,-122.7278020000,CA
94156,San Francisco,37.7848270000,-122.7278020000,CA
94157,San Francisco,37.7848270000,-122.7278020000,CA
94158,San Francisco,37.7700000000,-122.3900000000,CA
94159,San Francisco,37.7848270000,-122.7278020000,CA
94162,San Francisco,37.7848270000,-122.7278020000,CA
94164,San Francisco,37.7848270000,-122.7278020000,CA
94165,San Francisco,37.7848270000,-122.7278020000,CA
94166,San Francisco,37.7848270000,-122.7278020000,CA
94167,San Francisco,37.7848270000,-122.7278020000,CA
94168,San Francisco,37.7848270000,-122.7278020000,CA
94169,San Francisco,37.7848270000,-122.7278020000,CA
94170,San Francisco,37.7848270000,-122.7278020000,CA
94171,San Francisco,37.7848270000,-122.7278020000,CA
94172,San Francisco,37.7848270000,-122.7278020000,CA
94175,San Francisco,37.7848270000,-122.7278020000,CA
94188,San Francisco,37.7848270000,-122.7278020000,CA
94199,San Francisco,37.7700000000,-122.4100000000,CA
91732,City Industry,33.7865940000,-118.2986620000,CA
91733,South El Monte,33.7865940000,-118.2986620000,CA
91735,Wells Fargo Bank,33.7865940000,-118.2986620000,CA
91737,Rch Cucamonga,34.8399640000,-115.9670510000,CA
94243,Sacramento,38.3774110000,-121.4444290000,CA
94246,Sacramento,38.3774110000,-121.4444290000,CA
91739,Rch Cucamonga,34.1223070000,-116.2470050000,CA
91744,City Industry,33.7865940000,-118.2986620000,CA
91745,City Industry,33.9761140000,-117.9816310000,CA
94720,Uc Berkeley,37.8668250000,-122.2535820000,CA
94253,Sacramento,38.3774110000,-121.4444290000,CA
91756,Mont Park,33.7865940000,-118.2986620000,CA
91762,Ontario,34.8399640000,-115.9670510000,CA
91765,Pomona,33.7865940000,-118.2986620000,CA
94286,Sacramento,38.3774110000,-121.4444290000,CA
91766,Phillips Rnch,33.7865940000,-118.2986620000,CA
91771,So Cal Edison Co,33.7865940000,-118.2986620000,CA
91772,So Cal Edison Co,33.7865940000,-118.2986620000,CA
94301,Palo Alto,37.1893960000,-121.7053270000,CA
94302,Palo Alto,37.1893960000,-121.7053270000,CA
94304,Palo Alto,37.1893960000,-121.7053270000,CA
94306,Palo Alto,37.1893960000,-121.7053270000,CA
94307,Palo Alto,37.3811440000,-122.3348250000,CA
94308,Palo Alto,37.3811440000,-122.3348250000,CA
94310,Palo Alto,37.1893960000,-121.7053270000,CA
94401,San Mateo,37.5734850000,-122.3225300000,CA
94402,San Mateo,37.5418860000,-122.3306300000,CA
94403,San Mateo,37.5414860000,-122.3040790000,CA
91789,City Industry,33.7865940000,-118.2986620000,CA
94405,San Mateo,37.3811440000,-122.3348250000,CA
94406,San Mateo,37.3811440000,-122.3348250000,CA
94407,San Mateo,37.3811440000,-122.3348250000,CA
94408,San Mateo,37.3811440000,-122.3348250000,CA
94409,San Mateo,37.3811440000,-122.3348250000,CA
94502,Alameda,37.7350880000,-122.2430670000,CA
91932,Imperial Bch,32.5789910000,-117.1173510000,CA
94507,Alamo,37.9367230000,-122.0674310000,CA
91933,Imperial Bch,33.0169280000,-116.8460460000,CA
91950,Lincoln Acres,32.6711940000,-117.0843530000,CA
91987,Tecate,33.0169280000,-116.8460460000,CA
92004,Borrego Spgs,33.0169280000,-116.8460460000,CA
92007,Cardiff By The Sea,33.0230420000,-117.2744690000,CA
94927,Rohnert Park,38.4630880000,-122.9899750000,CA
94928,Rohnert Park,38.3456630000,-122.6983980000,CA
94509,Antioch,37.9319970000,-121.9067480000,CA
94510,Benicia,38.1012000000,-122.0320610000,CA
94513,Brentwood,37.9122740000,-121.8430710000,CA
94516,Canyon,37.7772080000,-121.9553990000,CA
94518,Concord,37.9536720000,-122.0228720000,CA
94519,Concord,37.9848210000,-122.0112720000,CA
94521,Concord,37.9516610000,-121.9600450000,CA
94522,Concord,37.7772080000,-121.9553990000,CA
94524,Concord,37.7772080000,-121.9553990000,CA
94525,Crockett,37.9580110000,-122.1526020000,CA
94526,Danville,37.9148510000,-122.0535730000,CA
94527,Concord,37.9535420000,-121.9577780000,CA
92055,Camp Pendleton,33.0169280000,-116.8460460000,CA
94530,El Cerrito,37.9180240000,-122.3024800000,CA
94531,Antioch,37.9208520000,-121.7239190000,CA
94533,Fairfield,38.2784280000,-122.0202760000,CA
94536,Fremont,37.5652850000,-121.9827210000,CA
94537,Fremont,37.6801810000,-121.9214980000,CA
94538,Fremont,37.5094530000,-121.9583200000,CA
94539,Fremont,37.5203390000,-121.9125680000,CA
94540,Hayward,37.6801810000,-121.9214980000,CA
94541,Hayward,37.6751300000,-121.9741200000,CA
94542,Hayward,37.6625520000,-122.0511790000,CA
94543,Hayward,37.6801810000,-121.9214980000,CA
94544,Hayward,37.6138830000,-122.0616730000,CA
94545,Hayward,37.6354820000,-122.0923240000,CA
92060,Palomar Mtn,33.0169280000,-116.8460460000,CA
94551,Livermore,37.6801810000,-121.9214980000,CA
94555,Fremont,37.5706810000,-122.0633230000,CA
94560,Newark,37.5341020000,-122.0253520000,CA
92061,Pala,33.0169280000,-116.8460460000,CA
94564,Pinole,37.9907720000,-122.2432940000,CA
94566,Pleasanton,37.6460810000,-121.8621280000,CA
92066,Warner Springs,33.0169280000,-116.8460460000,CA
94572,Rodeo,38.0308210000,-122.2451290000,CA
92067,Rcho Santa Fe,33.0050260000,-117.2156900000,CA
94515,Calistoga,38.6150550000,-122.5077420000,CA
94517,Clayton,37.8978320000,-121.7848180000,CA
94511,Bethel Island,38.0266200000,-121.6424630000,CA
94512,Birds Landing,38.1329300000,-121.8277330000,CA
94528,Diablo,37.8387440000,-121.9667200000,CA
94569,Port Costa,38.0469700000,-122.1930280000,CA
92068,San Luis Rey,33.0169280000,-116.8460460000,CA
94548,Knightsen,37.9726220000,-121.6652050000,CA
94549,Lafayette,37.9012230000,-122.1200890000,CA
94550,Livermore,37.6767810000,-121.9160500000,CA
94941,Tamalpais Valley,37.8863250000,-122.5629370000,CA
94556,Moraga,37.8389260000,-122.0992240000,CA
94559,Napa,38.2569730000,-122.3116850000,CA
94561,Oakley,37.9965160000,-121.6897200000,CA
94563,Orinda,37.8931240000,-122.1448260000,CA
94945,San Marin,38.0276540000,-122.5409510000,CA
94577,San Leandro,37.7156290000,-122.1586210000,CA
94578,San Leandro,37.7044290000,-122.1242250000,CA
94579,San Leandro,37.6885180000,-122.1474250000,CA
94580,San Lorenzo,37.6812300000,-122.1338250000,CA
94582,San Ramon,37.7600000000,-121.9200000000,CA
94583,San Ramon,37.7685560000,-121.9755310000,CA
94587,Union City,37.5890840000,-121.9736200000,CA
94588,Pleasanton,37.6882440000,-121.8987410000,CA
94590,Vallejo,38.0967190000,-122.2532800000,CA
94591,Vallejo,38.1142490000,-122.2062920000,CA
92078,Elfin Forest,33.0169280000,-116.8460460000,CA
94596,Walnut Creek,37.9523890000,-121.8644510000,CA
94598,Walnut Creek,37.9068730000,-122.0370450000,CA
94601,Oakland,37.7860270000,-122.2237790000,CA
94603,Oakland,37.7617780000,-122.1984280000,CA
94604,Oakland,37.6801810000,-121.9214980000,CA
94605,Oakland,37.7593220000,-122.1566260000,CA
94606,Oakland,37.7899270000,-122.2439790000,CA
94607,Oakland,37.8079670000,-122.2987800000,CA
94581,Napa,38.5095690000,-122.3539000000,CA
94609,Oakland,37.8347760000,-122.2632800000,CA
94599,Yountville,38.4161100000,-122.3615870000,CA
94613,Oakland,37.7810980000,-122.1865730000,CA
94614,Oakland,37.7277390000,-122.2045730000,CA
94615,Oakland,37.8066770000,-122.3003800000,CA
94617,Oakland,37.8078270000,-122.2716520000,CA
94619,Oakland,37.7838770000,-122.1671260000,CA
94621,Oakland,37.7425290000,-122.1966890000,CA
92086,Warner Springs,33.0169280000,-116.8460460000,CA
94623,Oakland,37.6801810000,-121.9214980000,CA
94624,Oakland,37.6801810000,-121.9214980000,CA
94625,Oakland,37.8039270000,-122.3196550000,CA
94626,Oakland,37.8193140000,-122.3031360000,CA
94627,Oakland,37.6801810000,-121.9214980000,CA
94643,Oakland,37.6801810000,-121.9214980000,CA
92091,Rcho Santa Fe,32.9623070000,-117.0461830000,CA
94661,Oakland,37.6801810000,-121.9214980000,CA
94701,Berkeley,37.8605760000,-122.2967300000,CA
94702,Berkeley,37.8644250000,-122.2871300000,CA
94703,Berkeley,37.8657250000,-122.2757300000,CA
94704,Berkeley,37.8669750000,-122.2567290000,CA
94705,Berkeley,37.8598300000,-122.2420290000,CA
92092,Uc San Diego,33.0169280000,-116.8460460000,CA
94709,Berkeley,37.8798250000,-122.2655300000,CA
94712,Berkeley,37.6801810000,-121.9214980000,CA
92093,Uc San Diego,33.0169280000,-116.8460460000,CA
94595,Walnut Creek,37.8733430000,-122.0706250000,CA
94597,Walnut Creek,37.7772080000,-121.9553990000,CA
92134,San Diego,32.5621060000,-117.0716600000,CA
94802,Richmond,37.7772080000,-121.9553990000,CA
94804,Richmond,37.9251740000,-122.3443810000,CA
94807,Richmond,37.7772080000,-121.9553990000,CA
94808,Richmond,37.7772080000,-121.9553990000,CA
94947,Novato,38.0950200000,-122.6208930000,CA
94850,Richmond,37.7772080000,-121.9553990000,CA
92135,Nas N Island,33.0169280000,-116.8460460000,CA
94912,San Rafael,38.0680360000,-122.7409880000,CA
94913,San Rafael,38.0680360000,-122.7409880000,CA
94948,Novato,38.1488580000,-122.5737450000,CA
94951,Penngrove,38.3153420000,-122.6483460000,CA
94925,Corte Madera,37.9250390000,-122.5120350000,CA
94953,Petaluma,38.4630880000,-122.9899750000,CA
94978,Fairfax,38.0680360000,-122.7409880000,CA
94931,Cotati,38.3236140000,-122.7105650000,CA
94939,Larkspur,37.9366240000,-122.5342370000,CA
92136,Naval Station 32 Nd St,32.6834200000,-117.1219130000,CA
94922,Bodega,38.3514160000,-122.9741340000,CA
94942,Mill Valley,38.0680360000,-122.7409880000,CA
94970,Stinson Beach,37.9116250000,-122.6520430000,CA
94954,Petaluma,38.2258160000,-122.5745260000,CA
94955,Petaluma,38.4630880000,-122.9899750000,CA
94972,Valley Ford,38.3072240000,-122.8557570000,CA
94957,Ross,38.0223220000,-122.5616890000,CA
94960,San Anselmo,37.9864730000,-122.5918400000,CA
94964,San Quentin,37.9415710000,-122.4843600000,CA
92140,Mcrd San Diego,32.7434400000,-117.2004120000,CA
94966,Sausalito,38.0680360000,-122.7409880000,CA
94930,Fairfax,37.9817230000,-122.6077910000,CA
94974,San Quentin,38.0680360000,-122.7409880000,CA
94975,Petaluma,38.4630880000,-122.9899750000,CA
94976,Corte Madera,38.0680360000,-122.7409880000,CA
94977,Larkspur,38.0680360000,-122.7409880000,CA
94979,San Anselmo,38.0680360000,-122.7409880000,CA
92143,San Ysidro,33.0169280000,-116.8460460000,CA
92145,Nas Miramar,32.8891390000,-117.1004860000,CA
92147,Asw Training Ctr,33.0169280000,-116.8460460000,CA
92152,Spawars System Center,33.0169280000,-116.8460460000,CA
92153,San Diego,33.0169280000,-116.8460460000,CA
92155,Naval Amphibious Base,32.6716020000,-117.1656650000,CA
95044,Redwood Est,37.1893960000,-121.7053270000,CA
95045,Sn Jun Batsta,36.8310080000,-121.4427460000,CA
95053,Santa Clara University,37.1893960000,-121.7053270000,CA
94999,Petaluma,38.2674660000,-122.6580970000,CA
95001,Aptos,37.0529700000,-121.9494180000,CA
92201,Chiriaco Smt,33.7287210000,-116.0357050000,CA
95008,Campbell,37.1893960000,-121.7053270000,CA
95009,Campbell,37.1893960000,-121.7053270000,CA
95010,Capitola,37.0123680000,-122.0005370000,CA
95011,Campbell,37.1893960000,-121.7053270000,CA
95015,Cupertino,37.1893960000,-121.7053270000,CA
92203,Bermuda Dunes,33.7531700000,-116.2676400000,CA
95019,Freedom,36.9370420000,-121.7802620000,CA
95020,Gilroy,37.0233470000,-121.4938490000,CA
95021,Gilroy,36.9861480000,-121.4973490000,CA
95031,Los Gatos,37.1893960000,-121.7053270000,CA
95032,Los Gatos,37.0709230000,-121.6618600000,CA
95035,Milpitas,37.4364540000,-121.8619890000,CA
95036,Milpitas,37.4568070000,-121.9136320000,CA
95037,Morgan Hill,37.1302380000,-121.6815570000,CA
95038,Morgan Hill,37.2257870000,-121.6178940000,CA
95042,New Almaden,37.1893960000,-121.7053270000,CA
92210,Palm Desert,33.7027100000,-116.3037590000,CA
95050,Santa Clara,37.1893960000,-121.7053270000,CA
95051,Santa Clara,37.1893960000,-121.7053270000,CA
95052,Santa Clara,37.1893960000,-121.7053270000,CA
95054,Santa Clara,37.1893960000,-121.7053270000,CA
95055,Santa Clara,37.1893960000,-121.7053270000,CA
95056,Santa Clara,37.1893960000,-121.7053270000,CA
95039,Moss Landing,36.7975550000,-121.7606600000,CA
95061,Santa Cruz,37.0073990000,-122.0751250000,CA
95062,Santa Cruz,36.9715490000,-121.9905710000,CA
95063,Santa Cruz,36.9634000000,-121.9737710000,CA
95064,Santa Cruz,36.9888370000,-122.0590730000,CA
95065,Santa Cruz,37.0335680000,-121.9826320000,CA
95070,Saratoga,37.1893960000,-121.7053270000,CA
95071,Saratoga,37.1893960000,-121.7053270000,CA
95073,Soquel,37.0319480000,-121.9497200000,CA
92223,Cherry Valley,33.9270300000,-116.9547530000,CA
95101,San Jose,37.1893960000,-121.7053270000,CA
95102,San Jose,37.1893960000,-121.7053270000,CA
95103,San Jose,37.1893960000,-121.7053270000,CA
95005,Ben Lomond,37.0962970000,-122.0955250000,CA
95007,Brookdale,37.1060400000,-122.1115460000,CA
95012,Castroville,36.7825560000,-121.7357590000,CA
95023,Hollister,36.8280780000,-121.3924000000,CA
92225,Ripley,33.7567490000,-115.7230010000,CA
95024,Hollister,36.8544300000,-121.4119090000,CA
95041,Mount Hermon,37.0521370000,-122.0580240000,CA
95046,San Martin,37.0901250000,-121.6060990000,CA
95077,Watsonville,37.0529700000,-121.9494180000,CA
92231,Mount Signal,32.9468320000,-115.5183550000,CA
95204,Stkn,37.9754730000,-121.3237580000,CA
95205,Stkn,37.9547730000,-121.2554050000,CA
95106,San Jose,37.1893960000,-121.7053270000,CA
95108,San Jose,37.1893960000,-121.7053270000,CA
95109,San Jose,37.1893960000,-121.7053270000,CA
95110,San Jose,37.1893960000,-121.7053270000,CA
95111,San Jose,37.2679470000,-121.8000010000,CA
95112,San Jose,37.3700400000,-121.8920930000,CA
95113,San Jose,37.1893960000,-121.7053270000,CA
95114,San Jose,37.1893960000,-121.7053270000,CA
95115,San Jose,37.1893960000,-121.7053270000,CA
95116,San Jose,37.3550400000,-121.8353440000,CA
95117,San Jose,37.1893960000,-121.7053270000,CA
95118,San Jose,37.1893960000,-121.7053270000,CA
95119,San Jose,37.1893960000,-121.7053270000,CA
95120,San Jose,37.3847800000,-121.8957980000,CA
95121,San Jose,37.2985920000,-121.7979770000,CA
95122,San Jose,37.3307400000,-121.8283330000,CA
95123,San Jose,37.1893960000,-121.7053270000,CA
95124,San Jose,37.1893960000,-121.7053270000,CA
95125,San Jose,37.1893960000,-121.7053270000,CA
95126,San Jose,37.1893960000,-121.7053270000,CA
95127,San Jose,37.3739030000,-121.7959130000,CA
95128,San Jose,37.1893960000,-121.7053270000,CA
95129,San Jose,37.1893960000,-121.7053270000,CA
95130,San Jose,37.1893960000,-121.7053270000,CA
95131,San Jose,37.3883890000,-121.8863160000,CA
95132,San Jose,37.4335870000,-121.8296150000,CA
95133,San Jose,37.3722390000,-121.8642650000,CA
95134,San Jose,37.1893960000,-121.7053270000,CA
95135,San Jose,37.2722890000,-121.7238620000,CA
95136,San Jose,37.1893960000,-121.7053270000,CA
95137,San Jose,37.1893960000,-121.7053270000,CA
95138,San Jose,37.2587330000,-121.7451590000,CA
95142,San Jose,37.1893960000,-121.7053270000,CA
95148,San Jose,37.3359280000,-121.7768610000,CA
95150,San Jose,37.1893960000,-121.7053270000,CA
95151,San Jose,37.1873490000,-121.7572200000,CA
95152,San Jose,37.1893960000,-121.7053270000,CA
95153,San Jose,37.2161840000,-121.7436320000,CA
95154,San Jose,37.1893960000,-121.7053270000,CA
95155,San Jose,37.1893960000,-121.7053270000,CA
95156,San Jose,37.1893960000,-121.7053270000,CA
95157,San Jose,37.1893960000,-121.7053270000,CA
95158,San Jose,37.1893960000,-121.7053270000,CA
95159,San Jose,37.1893960000,-121.7053270000,CA
95160,San Jose,37.1893960000,-121.7053270000,CA
95161,San Jose,37.1893960000,-121.7053270000,CA
95164,San Jose,37.1893960000,-121.7053270000,CA
95170,San Jose,37.1893960000,-121.7053270000,CA
95171,San Jose,37.1893960000,-121.7053270000,CA
95172,San Jose,37.1893960000,-121.7053270000,CA
95173,San Jose,37.1893960000,-121.7053270000,CA
92240,Dsrt Hot Spgs,33.9001030000,-116.4007010000,CA
92241,Desert Edge,33.8762650000,-116.3540240000,CA
95139,San Jose,37.2163940000,-121.7400590000,CA
95141,San Jose,37.1787450000,-121.7418090000,CA
92242,Earp,34.2015060000,-115.6477750000,CA
95206,Stkn,37.9123240000,-121.3870070000,CA
92256,Morongo Vly,34.1466070000,-116.3714980000,CA
92257,Niland,33.1243610000,-115.6419260000,CA
92258,No Palm Springs,33.9249670000,-116.5496450000,CA
95240,Lodi,38.1113560000,-121.1724150000,CA
95241,Lodi,37.8898490000,-121.2538720000,CA
95242,Lodi,38.1383180000,-121.4220110000,CA
95258,Woodbridge,38.1579620000,-121.3149090000,CA
95231,French Camp,37.8837750000,-121.2904050000,CA
95301,Atwater,37.3172550000,-120.6473470000,CA
95234,Holt,37.8898490000,-121.2538720000,CA
92262,Smoke Tree,33.8425670000,-116.5279960000,CA
95225,Burson,38.1912580000,-120.9102510000,CA
92267,Parker Dam,34.2494190000,-114.2106090000,CA
92268,Rimrock,34.1887030000,-116.5048060000,CA
95290,Stockton,37.9534730000,-121.2852570000,CA
95249,San Andreas,38.1901060000,-120.6160520000,CA
95298,Stockton,37.8898490000,-121.2538720000,CA
95250,Sheep Ranch,38.2431580000,-120.4369530000,CA
95251,Vallecito,38.0852050000,-120.4718410000,CA
95253,Victor,38.1146690000,-121.2036560000,CA
95307,Ceres,37.5618890000,-120.9679760000,CA
92274,Vista Santa Rosa,33.5578000000,-116.1571520000,CA
95254,Wallace,38.1615890000,-120.9442640000,CA
95255,West Point,38.4030070000,-120.4774670000,CA
92275,The RMA L,33.3092170000,-115.9577820000,CA
95314,Dardanelle,38.0335410000,-119.9250200000,CA
92276,Thousand Plms,33.8438370000,-116.3934130000,CA
92277,Twentynin Plm,34.2344110000,-116.2350730000,CA
92278,Twentynin Plm,34.3110150000,-115.2777580000,CA
